当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,下半场75前进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20201107.htm	,http://live.win007.com/detail/1884779cn.htm	,2020.11.07	,荷乙	,格拉夫夏普	,福伦丹	,半球/一球	,半球	,0.93/0.95	,3/3.5	,3.5	,1.02/0.84	,5.5/6	,0.88/0.98	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20201107.htm	,http://live.win007.com/detail/1880222cn.htm	,2020.11.07	,匈甲	,保克什	,普斯卡斯学院	,受让平手/半球	,平手	,0.84/1.00	,3	,3	,0.99/0.83	,5.5	,0.86/0.96	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20201107.htm	,http://live.win007.com/detail/1946639cn.htm	,2020.11.08	,英足总杯	,曼彻斯特FC	,唐卡斯特	,受让两球	,受让球半/两球	,0.94/0.88	,3.5/4	,3.5/4	,0.97/0.83	,7	,0.93/0.93	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201107.htm	,http://live.win007.com/detail/1877691cn.htm	,2020.11.08	,法乙	,图卢兹	,瓦朗谢纳	,半球	,半球	,0.98/0.90	,2	,2/2.5	,0.90/0.96	,5/5.5	,0.93/0.93	,4	,9	,2	,3	,2	
http://bf.win007.com/football/Over_20201107.htm	,http://live.win007.com/detail/1934046cn.htm	,2020.11.08	,厄瓜甲	,瓜亚基尔城	,奥卡斯	,平手	,平手	,1.07/0.63	,2.5	,2.5	,0.75/0.95	,5	,0.99/0.83	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201106.htm	,http://live.win007.com/detail/1947737cn.htm	,2020.11.06	,中超	,重庆当代	,山东鲁能泰山	,受让平手/半球	,受让半球	,0.94/0.92	,2.5/3	,3	,0.82/1.02	,3.5	,0.86/0.98	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20201105.htm	,http://live.win007.com/detail/1902145cn.htm	,2020.11.05	,墨西乙	,扎卡特卡斯	,克雷卡米诺斯	,半球/一球	,半球/一球	,0.70/1.13	,2/2.5	,2/2.5	,0.80/1.00	,4/4.5	,0.99/0.85	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201104.htm	,http://live.win007.com/detail/1938136cn.htm	,2020.11.04	,越南联	,河内	,西贡FC	,半球/一球	,一球	,0.73/1.03	,2.5/3	,2.5/3	,0.67/1.09	,3.5/4	,1.01/0.81	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20201104.htm	,http://live.win007.com/detail/1870287cn.htm	,2020.11.05	,芬甲	,VPS瓦萨	,科特卡	,受让半球/一球	,受让半球	,1.01/0.89	,3	,3/3.5	,1.05/0.82	,4.5/5	,1.01/0.85	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201103.htm	,http://live.win007.com/detail/1943705cn.htm	,2020.11.03	,秘鲁甲	,卡哈马卡	,学术界体育	,半球	,半球/一球	,0.65/1.05	,2/2.5	,2.5	,0.65/1.05	,6.5	,1.03/0.83	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201102.htm	,http://live.win007.com/detail/1918444cn.htm	,2020.11.02	,保超	,华拉特莎	,伊塔尔	,半球/一球	,半球	,1.04/0.80	,2/2.5	,2/2.5	,0.91/0.91	,3/3.5	,0.90/0.92	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20201101.htm	,http://live.win007.com/detail/1930342cn.htm	,2020.11.01	,阿塞超	,卡拉巴克	,克斯拉	,半球	,半球	,0.80/1.04	,2.5/3	,2.5	,0.98/0.84	,5.5	,0.99/0.83	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20201101.htm	,http://live.win007.com/detail/1946380cn.htm	,2020.11.01	,乌兹超	,奥马利克	,塔什干棉农	,受让半球/一球	,受让半球/一球	,1.01/0.81	,2.5/3	,2.5/3	,0.99/0.81	,5.5	,1.06/0.80	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201101.htm	,http://live.win007.com/detail/1873455cn.htm	,2020.11.01	,挪甲	,康斯文格	,诺霍斯	,平手	,平手	,1.02/0.86	,2.5/3	,2.5/3	,0.81/1.05	,5.5/6	,0.87/0.99	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201101.htm	,http://live.win007.com/detail/1890759cn.htm	,2020.11.01	,丹麦超	,哥本哈根	,利恩比	,球半/两球	,球半/两球	,1.03/0.87	,3	,3	,0.85/1.03	,3.5/4	,1.01/0.86	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20201231.htm	,http://live.win007.com/detail/1855731cn.htm	,2020.12.31	,约超联	,艾尔利	,阿尔费萨里	,受让半球/一球	,受让一球	,0.85/0.99	,2/2.5	,2/2.5	,0.99/0.83	,3/3.5	,0.86/0.96	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20201230.htm	,http://live.win007.com/detail/1919514cn.htm	,2020.12.30	,阿尔巴超	,斯克得比鲁	,拜利斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20201229.htm	,http://live.win007.com/detail/1905681cn.htm	,2020.12.30	,英甲	,伯顿	,维冈竞技	,半球	,平手/半球	,0.84/1.04	,2.5	,2/2.5	,0.83/1.03	,5/5.5	,0.92/0.94	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20201229.htm	,http://live.win007.com/detail/1833713cn.htm	,2020.12.30	,玻利甲	,圣克鲁斯	,瓜比拉	,受让半球	,受让半球/一球	,1.01/0.81	,3/3.5	,3/3.5	,0.88/0.92	,6	,0.97/0.85	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20201227.htm	,http://live.win007.com/detail/1919508cn.htm	,2020.12.27	,阿尔巴超	,维拉斯尼亚	,斯克得比鲁	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201226.htm	,http://live.win007.com/detail/1887555cn.htm	,2020.12.26	,苏冠	,哈茨	,艾尔联	,一球/球半	,球半	,0.75/1.09	,3	,3	,0.80/1.02	,2.5/3	,0.99/0.83	,1	,8	,5	,2	,2	
http://bf.win007.com/football/Over_20201224.htm	,http://live.win007.com/detail/1833700cn.htm	,2020.12.25	,玻利甲	,圣克鲁斯	,帕瑞	,受让半球/一球	,受让平手/半球	,0.97/0.87	,3	,3/3.5	,0.99/0.83	,5.5/6	,0.80/1.02	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201223.htm	,http://live.win007.com/detail/1959564cn.htm	,2020.12.24	,洪都甲	,CD维达	,洛沃斯墨	,半球	,半球/一球	,0.45/1.33	,2.5/3	,2.5/3	,0.60/1.11	,5.5/6	,0.85/0.85	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201220.htm	,http://live.win007.com/detail/1883933cn.htm	,2020.12.20	,荷甲	,海牙	,阿贾克斯	,受让两球半/三球	,受让三球/三球半	,0.86/1.04	,4	,4.5	,0.93/0.95	,6.5	,0.88/0.99	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201219.htm	,http://live.win007.com/detail/1893842cn.htm	,2020.12.19	,斯亚甲	,塔博塞扎纳	,科佩尔	,平手	,平手	,0.77/1.05	,2.5	,2/2.5	,0.98/0.82	,6/6.5	,0.89/0.91	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20201218.htm	,http://live.win007.com/detail/1953287cn.htm	,2020.12.18	,阿联酋甲	,富查伊拉	,塔亚文UAE	,一球	,一球	,0.90/0.80	,3	,3/3.5	,0.92/0.78	,7	,0.95/0.75	,5	,7	,1	,1	,0	
http://bf.win007.com/football/Over_20201216.htm	,http://live.win007.com/detail/1887011cn.htm	,2020.12.16	,斯伐超	,米查路文斯	,鲁森比洛克	,平手	,受让平手/半球	,0.78/1.04	,2.5	,2.5	,1.01/0.79	,6/6.5	,0.83/0.97	,5	,7	,1	,1	,0	
http://bf.win007.com/football/Over_20201215.htm	,http://live.win007.com/detail/1892988cn.htm	,2020.12.16	,捷甲	,皮尔森	,特普利斯	,球半	,球半/两球	,0.88/1.00	,2.5	,3/3.5	,0.88/0.98	,5	,0.99/0.87	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20201214.htm	,http://live.win007.com/detail/1957559cn.htm	,2020.12.14	,巴林超	,布赛廷	,玛基亚	,平手/半球	,受让平手/半球	,0.94/0.88	,2.5	,2.5	,1.01/0.79	,4/4.5	,0.99/0.87	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20201214.htm	,http://live.win007.com/detail/1833673cn.htm	,2020.12.15	,玻利甲	,史庄格斯	,奥利恩特	,两球半/三球	,两球半/三球	,0.60/1.28	,3.5/4	,3.5/4	,0.60/1.25	,5	,1.00/0.82	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20201213.htm	,http://live.win007.com/detail/1873331cn.htm	,2020.12.13	,日职乙	,FC琉球	,FC爱媛	,平手/半球	,半球	,0.96/0.93	,2.5	,2.5	,0.85/1.03	,2.5	,0.95/0.92	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20201213.htm	,http://live.win007.com/detail/1915370cn.htm	,2020.12.13	,意甲	,博洛尼亚	,罗马	,受让半球	,受让半球/一球	,0.88/1.02	,3/3.5	,3/3.5	,0.91/0.99	,8	,0.96/0.92	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20201213.htm	,http://live.win007.com/detail/1952099cn.htm	,2020.12.13	,印度超	,邦加罗尔	,可拉拉	,半球/一球	,半球/一球	,0.89/0.93	,2.5	,2.5	,0.86/0.94	,3/3.5	,0.96/0.88	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20201212.htm	,http://live.win007.com/detail/1922034cn.htm	,2020.12.12	,意乙	,克雷莫纳	,阿斯科利	,半球	,半球/一球	,1.07/0.83	,2/2.5	,2/2.5	,0.84/1.03	,5.5	,0.94/0.92	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201212.htm	,http://live.win007.com/detail/1958151cn.htm	,2020.12.13	,巴拉甲	,亚松森奥林匹亚	,迪亚兹	,两球/两球半	,两球	,1.02/0.80	,3/3.5	,3.5	,0.92/0.88	,6	,1.06/0.78	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://live.win007.com/detail/1925927cn.htm	,2020.12.09	,俄青联	,莫斯科火车头青年队	,科诺普廖夫青年队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://live.win007.com/detail/1889809cn.htm	,2020.12.09	,斯伐甲	,斯利纳B队	,波普拉德	,球半/两球	,两球	,0.81/1.01	,3	,3/3.5	,0.76/1.04	,7/7.5	,0.87/0.93	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://live.win007.com/detail/1936172cn.htm	,2020.12.10	,欧冠杯	,巴黎圣日尔曼	,伊斯坦堡普野社希尔	,两球/两球半	,两球半	,0.98/0.91	,3.5	,3.5	,1.01/0.87	,5/5.5	,0.92/0.96	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201207.htm	,http://live.win007.com/detail/1833650cn.htm	,2020.12.08	,玻利甲	,阿拉维准备	,布鲁明	,球半/两球	,两球/两球半	,0.73/0.97	,3/3.5	,3.5/4	,0.80/0.90	,7.5	,1.02/0.80	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20201207.htm	,http://live.win007.com/detail/1953605cn.htm	,2020.12.08	,巴拉甲	,巴拉圭国民	,波特诺山丘	,受让平手/半球	,受让平手/半球	,1.06/0.80	,2/2.5	,2/2.5	,0.94/0.90	,5/5.5	,0.81/1.03	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1879633cn.htm	,2020.12.05	,瑞典甲	,特雷勒堡	,哈尔姆斯达斯	,受让平手/半球	,受让半球/一球	,0.91/0.98	,2.5/3	,2.5	,0.80/1.06	,6.5	,0.86/1.00	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1897352cn.htm	,2020.12.05	,波兰超	,乔治罗尼亚	,瓦塔波兹南	,半球	,半球	,1.07/0.83	,2/2.5	,2/2.5	,0.85/1.01	,6/6.5	,0.75/1.12	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1905624cn.htm	,2020.12.05	,英甲	,AFC温布尔登	,布里斯托流浪	,平手/半球	,平手	,0.85/1.03	,2/2.5	,2/2.5	,0.89/0.97	,6.5	,1.06/0.80	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1898681cn.htm	,2020.12.05	,乌克超	,顿涅茨克矿工	,米尼	,两球/两球半	,两球半/三球	,0.60/1.11	,3/3.5	,4	,0.55/1.17	,没有中场或45或46	,没有中场或45或46	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201201.htm	,http://live.win007.com/detail/1783656cn.htm	,2020.12.01	,女欧国杯	,捷克女足	,摩尔多瓦女足	,五球	,四球半/五球	,0.40/1.25	,5/5.5	,5/5.5	,0.70/0.90	,9	,0.96/0.84	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20201201.htm	,http://live.win007.com/detail/1783689cn.htm	,2020.12.02	,女欧国杯	,斯洛伐克女足	,瑞典女足	,受让三球/三球半	,受让三球/三球半	,0.60/1.00	,4.5	,4/4.5	,1.05/0.55	,5/5.5	,0.95/0.85	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201201.htm	,http://live.win007.com/detail/1905609cn.htm	,2020.12.02	,英甲	,克鲁	,斯文登	,半球	,半球	,0.89/0.99	,2.5/3	,2.5	,0.86/1.00	,4.5	,1.04/0.82	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20210130.htm	,http://live.win007.com/detail/1906334cn.htm	,2021.01.30	,英冠	,布伦特福德	,韦康比流浪者	,一球/球半	,球半	,0.95/0.94	,2.5/3	,3	,1.03/0.84	,5.5	,0.85/1.01	,4	,9	,2	,3	,3	
http://bf.win007.com/football/Over_20210128.htm	,http://live.win007.com/detail/1967155cn.htm	,2021.01.29	,意杯	,那不勒斯	,斯佩齐亚	,球半	,球半/两球	,0.92/0.97	,3	,3/3.5	,0.81/1.07	,5.5/6	,0.93/0.95	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210126.htm	,http://live.win007.com/detail/1905739cn.htm	,2021.01.27	,英甲	,罗奇代尔	,牛津联队	,受让半球	,受让半球	,1.00/0.88	,2.5/3	,2.5/3	,0.93/0.93	,4.5	,0.88/0.98	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20210125.htm	,http://live.win007.com/detail/1910760cn.htm	,2021.01.25	,土超	,阿兰亚斯堡	,安卡拉古库	,一球/球半	,一球/球半	,1.05/0.85	,3	,3	,1.02/0.84	,4.5/5	,1.00/0.86	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20210124.htm	,http://live.win007.com/detail/1896230cn.htm	,2021.01.24	,比乙	,韦斯特鲁	,瑟兰联	,平手/半球	,平手/半球	,0.99/0.83	,3	,2.5	,0.87/0.93	,4/4.5	,0.76/1.08	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20210124.htm	,http://live.win007.com/detail/1908179cn.htm	,2021.01.24	,奥甲	,LASK林茨	,华顿斯	,一球/球半	,球半	,1.00/0.90	,3	,3.5	,0.96/0.91	,7	,1.00/0.86	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20210123.htm	,http://live.win007.com/detail/1955555cn.htm	,2021.01.23	,澳洲甲	,西部联	,珀斯光荣	,平手	,平手/半球	,1.11/0.80	,2.5/3	,2.5	,1.00/0.88	,2.5	,1.02/0.85	,1	,9	,5	,3	,1	
http://bf.win007.com/football/Over_20210123.htm	,http://live.win007.com/detail/1895000cn.htm	,2021.01.23	,德乙	,布伦斯维克	,汉堡	,受让一球	,受让一球	,0.96/0.93	,2.5/3	,2.5	,0.89/0.99	,4.5	,1.06/0.81	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20210122.htm	,http://live.win007.com/detail/1884885cn.htm	,2021.01.23	,荷乙	,坎布尔	,埃因霍温青年队	,两球	,球半/两球	,0.93/0.95	,3.5	,3.5/4	,0.98/0.88	,6	,0.93/0.93	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210120.htm	,http://live.win007.com/detail/1910752cn.htm	,2021.01.20	,土超	,加拉塔萨雷	,代尼兹利体育	,球半	,一球/球半	,0.88/1.02	,3	,3	,0.931/0.929	,4.5	,0.80/1.06	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20210120.htm	,http://live.win007.com/detail/1858882cn.htm	,2021.01.21	,巴西甲	,圣保罗	,巴西国际	,平手/半球	,半球	,1.06/0.84	,2/2.5	,2	,0.82/1.06	,4/4.5	,1.06/0.81	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20210119.htm	,http://live.win007.com/detail/1859310cn.htm	,2021.01.20	,巴西乙	,奥瓦	,尤文图德	,平手	,平手	,0.76/1.16	,2	,2	,0.85/1.01	,7/7.5	,0.88/0.98	,6	,7	,0	,1	,1	
http://bf.win007.com/football/Over_20210116.htm	,http://live.win007.com/detail/1961617cn.htm	,2021.01.17	,南球杯	,防卫者	,科金博	,一球	,一球/球半	,0.87/1.03	,2/2.5	,2.5	,0.83/1.03	,6.5	,0.92/0.94	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20210115.htm	,http://live.win007.com/detail/1884873cn.htm	,2021.01.16	,荷乙	,阿尔克马尔青年队	,阿尔梅勒城	,受让半球/一球	,受让一球/球半	,0.91/0.97	,3/3.5	,3.5	,1.00/0.86	,6.5/7	,0.75/1.12	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20210113.htm	,http://live.win007.com/detail/1963051cn.htm	,2021.01.14	,英锦赛	,特兰米尔	,李斯特城U21	,平手/半球	,半球	,1.00/0.82	,2.5/3	,3	,1.06/0.80	,5.5	,0.85/1.01	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210109.htm	,http://live.win007.com/detail/1910733cn.htm	,2021.01.09	,土超	,加拉塔萨雷	,根克勒比利吉	,球半	,球半	,1.08/0.82	,2.5/3	,3/3.5	,1.00/0.86	,5.5/6	,0.88/0.98	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210103.htm	,http://live.win007.com/detail/1915414cn.htm	,2021.01.03	,意甲	,国际米兰	,克罗托内	,球半/两球	,两球	,0.92/0.98	,3/3.5	,3/3.5	,0.84/1.06	,5.5/6	,0.80/1.08	,4	,8	,2	,2	,1	
http://bf.win007.com/football/Over_20210102.htm	,http://live.win007.com/detail/1894981cn.htm	,2021.01.02	,德乙	,维尔茨堡踢球者	,卡尔斯鲁厄	,受让半球	,受让半球	,0.80/1.11	,2.5/3	,2.5/3	,0.94/0.94	,5.5	,1.00/0.87	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210102.htm	,http://live.win007.com/detail/1905690cn.htm	,2021.01.02	,英甲	,伯顿	,牛津联队	,受让半球	,受让平手/半球	,1.03/0.85	,2.5/3	,2.5	,0.90/0.96	,5.5	,1.06/0.80	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210102.htm	,http://live.win007.com/detail/1878870cn.htm	,2021.01.02	,塞浦甲	,萨拉米斯	,卡托克匹亚斯	,平手/半球	,平手/半球	,0.93/0.89	,2	,2/2.5	,1.03/0.77	,4	,0.72/1.13	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20210102.htm	,http://live.win007.com/detail/1903958cn.htm	,2021.01.03	,英超	,布莱顿	,狼队	,平手	,平手	,0.97/0.93	,2	,2	,1.02/0.88	,5/5.5	,1.11/0.78	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210101.htm	,http://live.win007.com/detail/1961151cn.htm	,2021.01.01	,苏总杯	,保尼玫瑰	,波利斯	,一球	,一球	,0.95/0.75	,3.5	,3	,0.84/0.86	,2.5	,0.88/0.82	,1	,7	,5	,1	,1	
http://bf.win007.com/football/Over_20210228.htm	,http://live.win007.com/detail/1975558cn.htm	,2021.02.28	,瑞典杯	,IF洛迪	,奥雷布洛	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20210227.htm	,http://live.win007.com/detail/1885562cn.htm	,2021.02.27	,俄甲	,恰卡	,辛历克	,半球	,半球	,0.84/0.98	,2.5	,2.5	,1.01/0.79	,6.5	,1.06/0.80	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20210224.htm	,http://live.win007.com/detail/1845257cn.htm	,2021.02.24	,泰甲	,廊莫那浦府	,沙木沙克	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210224.htm	,http://live.win007.com/detail/1911187cn.htm	,2021.02.24	,土甲	,萨姆松珀	,埃斯基谢希尔体育	,两球/两球半	,两球/两球半	,0.98/0.84	,3/3.5	,3/3.5	,1.05/0.75	,4.5/5	,0.89/0.93	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20210224.htm	,http://live.win007.com/detail/1964139cn.htm	,2021.02.24	,印度超	,奥迪萨	,孟买城	,受让一球	,受让球半	,0.89/0.97	,2.5	,3/3.5	,0.94/0.90	,7	,0.92/0.92	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20210220.htm	,http://live.win007.com/detail/1911178cn.htm	,2021.02.20	,土甲	,梅内门	,阿卡沙	,平手/半球	,平手/半球	,0.97/0.87	,2.5	,3.5	,0.98/0.84	,6.5	,0.98/0.84	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20210220.htm	,http://live.win007.com/detail/1975550cn.htm	,2021.02.20	,瑞典杯	,桑德维根斯	,哥德堡	,受让球半/两球	,受让球半/两球	,0.82/1.00	,3	,3	,0.91/0.89	,3.5/4	,1.01/0.85	,2	,7	,4	,1	,0	
http://bf.win007.com/football/Over_20210220.htm	,http://live.win007.com/detail/1888138cn.htm	,2021.02.20	,波兰超	,华沙莱吉亚	,华沙普洛克	,一球/球半	,半球/一球	,0.84/1.06	,2.5	,2/2.5	,0.91/0.95	,6/6.5	,0.91/0.95	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20210219.htm	,http://live.win007.com/detail/1977978cn.htm	,2021.02.19	,黑山甲	,鲁达	,迪托格特	,平手/半球	,半球	,0.76/0.94	,1.5/2	,2	,0.79/0.91	,6	,0.65/1.05	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20210218.htm	,http://live.win007.com/detail/1959329cn.htm	,2021.02.19	,欧罗巴杯	,年青人	,勒沃库森	,受让平手/半球	,受让平手/半球	,0.85/1.05	,2.5/3	,3	,1.06/0.82	,4.5/5	,0.80/1.07	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20210218.htm	,http://live.win007.com/detail/1959323cn.htm	,2021.02.19	,欧罗巴杯	,莫尔德	,霍芬海姆	,受让半球/一球	,受让一球/球半	,0.97/0.92	,2.5/3	,3	,0.90/0.98	,5.5/6	,0.80/1.07	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210217.htm	,http://live.win007.com/detail/1843299cn.htm	,2021.02.17	,泰超	,北榄城	,蒙通联	,平手	,受让平手/半球	,0.88/0.94	,3	,2.5/3	,0.85/0.85	,7.5/8	,0.77/1.05	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20210215.htm	,http://live.win007.com/detail/1894731cn.htm	,2021.02.16	,德甲	,拜仁慕尼黑	,比勒菲尔德	,两球半	,两球/两球半	,1.07/0.82	,3.5/4	,3/3.5	,0.84/1.04	,4/4.5	,1.09/0.79	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20210215.htm	,http://live.win007.com/detail/1964804cn.htm	,2021.02.16	,哥伦乙	,瓦伦杜帕尔	,波哥塔	,半球/一球	,半球	,0.99/0.83	,2/2.5	,2/2.5	,0.92/0.88	,5.5	,1.03/0.77	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210214.htm	,http://live.win007.com/detail/1893054cn.htm	,2021.02.14	,捷甲	,布拉格斯巴达	,卡尔维纳	,球半	,一球/球半	,1.01/0.87	,3	,2.5/3	,0.87/0.99	,6.5	,0.96/0.90	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20210214.htm	,http://live.win007.com/detail/1907187cn.htm	,2021.02.15	,英超	,阿森纳	,利兹联	,半球	,半球/一球	,1.09/0.80	,3	,3	,1.01/0.87	,4.5	,0.87/1.01	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20210212.htm	,http://live.win007.com/detail/1949257cn.htm	,2021.02.13	,新西兰联	,惠灵顿	,伊斯特恩沙伯奥克兰	,半球	,半球	,0.80/1.02	,3.5/4	,3.5/4	,0.90/0.90	,4	,0.91/0.93	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20210211.htm	,http://live.win007.com/detail/1965303cn.htm	,2021.02.11	,乌拉甲	,芬斯	,塞路	,平手/半球	,平手/半球	,0.93/0.89	,2/2.5	,2/2.5	,0.85/0.95	,3/3.5	,0.83/0.97	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20210210.htm	,http://live.win007.com/detail/1843289cn.htm	,2021.02.10	,泰超	,北榄城	,特罗萨萨纳	,一球	,半球/一球	,0.90/0.94	,3	,3	,1.02/0.80	,5.5	,0.87/0.95	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20210210.htm	,http://live.win007.com/detail/1968171cn.htm	,2021.02.10	,法国杯	,南特	,朗斯	,受让平手/半球	,受让平手/半球	,0.92/0.96	,2.5	,2	,0.83/1.03	,5.5	,0.99/0.87	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210210.htm	,http://live.win007.com/detail/1893848cn.htm	,2021.02.10	,斯亚甲	,多明萨尔	,马里博尔	,受让平手/半球	,受让半球	,0.74/1.08	,2.5	,2.5/3	,0.72/1.08	,5.5	,0.70/1.11	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210210.htm	,http://live.win007.com/detail/1858922cn.htm	,2021.02.11	,巴西甲	,科林蒂安	,巴拉纳竞技	,平手/半球	,半球	,1.02/0.88	,2/2.5	,2/2.5	,1.03/0.85	,5/5.5	,1.01/0.86	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20210206.htm	,http://live.win007.com/detail/1887007cn.htm	,2021.02.06	,斯伐超	,莫拉斯	,泰拿华斯巴达	,平手	,受让平手/半球	,0.84/0.98	,2.5	,2.5	,0.94/0.86	,6/6.5	,1.11/0.70	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20210205.htm	,http://live.win007.com/detail/1895027cn.htm	,2021.02.06	,德乙	,奥厄	,汉堡	,受让半球/一球	,受让半球/一球	,0.95/0.94	,2.5/3	,3	,1.04/0.84	,5.5	,0.92/0.95	,4	,6	,2	,0	,0	
